day,month,year,x,y,data_source,data_source2,presence_absence,weights
4,1,2010,23.70792,-33.12458,SABAP2,gbifdata,1,0.998553287
4,1,2010,24.70792,-27.95792,SABAP2,gbifdata,1,0.934790757
4,1,2010,27.12458,-30.70792,SABAP2,gbifdata,1,0.97828145
4,1,2010,28.29125,-25.87458,SABAP2,gbifdata,1,0.366996142
4,1,2010,28.45792,-25.70792,SABAP2,gbifdata,1,0.25397846
4,1,2010,29.29125,-26.70792,SABAP2,gbifdata,1,0.887580196
4,1,2010,31.37458,-24.45792,SABAP2,gbifdata,1,0.602930879
4,1,2010,31.45792,-25.45792,SABAP2,gbifdata,1,0.613800836
5,1,2010,27.7607,-25.8622,SABAP2,gbifdata,0,0.51243096
5,1,2010,23.2951,-30.3527,SABAP2,gbifdata,0,0.99659511
5,1,2010,22.04125,-33.20792,SABAP2,gbifdata,1,0.979002572
5,1,2010,22.12458,-33.70792,SABAP2,gbifdata,1,0.915623035
5,1,2010,23.79125,-33.20792,SABAP2,gbifdata,1,0.998553287
5,1,2010,24.70792,-27.62458,SABAP2,gbifdata,1,0.990998232
5,1,2010,24.70792,-27.54125,SABAP2,gbifdata,1,0.992386491
5,1,2010,27.95792,-28.20792,SABAP2,gbifdata,1,0.983033998
5,1,2010,31.54125,-24.29125,SABAP2,gbifdata,1,0.588329851
5,1,2010,31.54125,-23.79125,SABAP2,gbifdata,1,0.715765633
12,5,2010,30.164,-28.2807,SABAP2,gbifdata,0,0.991144364
12,5,2010,24.8015,-31.8428,SABAP2,gbifdata,0,0.986274776
12,5,2010,26.79125,-24.70792,SABAP2,gbifdata,1,0.899726732
12,5,2010,27.12458,-23.70792,SABAP2,gbifdata,1,0.988988909
12,5,2010,25.6105,-27.4973,SABAP2,gbifdata,0,0.991925612
12,5,2010,28.5079,-26.6001,SABAP2,gbifdata,0,0.74542678
12,5,2010,27.4323,-29.5709,SABAP2,gbifdata,0,0.998303237
12,5,2010,30.4308,-27.9526,SABAP2,gbifdata,0,0.979041215
12,5,2010,27.9295,-23.4869,SABAP2,gbifdata,0,0.97406634
16,12,2010,23.6867,-26.7499,SABAP2,gbifdata,0,0.998044258
16,12,2010,31.4324,-27.1055,SABAP2,gbifdata,0,0.791641215
16,12,2010,24.7868,-29.9375,SABAP2,gbifdata,0,0.964007539
16,12,2010,31.126,-26.9948,SABAP2,gbifdata,0,0.93350479
16,12,2010,26.5711,-29.3952,SABAP2,gbifdata,0,0.970558785
16,12,2010,29.5589,-25.3277,EBIRD,gbifdata,0,0.828109146
25,6,2010,26.4751,-28.4013,SABAP2,gbifdata,0,0.990341853
25,6,2010,27.17,-28.9814,SABAP2,gbifdata,0,0.996171326
25,6,2010,25.5944,-29.667,SABAP2,gbifdata,0,0.996672561
25,6,2010,23.54125,-32.20792,SABAP2,gbifdata,1,0.994718351
25,6,2010,24.2636,-30.5393,SABAP2,gbifdata,0,0.993039704
25,6,2010,22.5813,-29.0857,SABAP2,gbifdata,0,0.99863366
25,1,2010,25.8089,-26.7272,SABAP2,gbifdata,0,0.98467069
25,1,2010,31.5201,-22.737,SABAP2,gbifdata,0,0.745807266
25,1,2010,30.5806,-29.2059,SABAP2,gbifdata,0,0.771117987
25,1,2010,21.95792,-32.79125,SABAP2,gbifdata,1,0.965814708
25,1,2010,24.20792,-28.54125,SABAP2,gbifdata,1,0.923002733
25,1,2010,25.54125,-28.87458,SABAP2,gbifdata,1,0.941676049
25,1,2010,26.12458,-28.29125,SABAP2,gbifdata,1,0.961260248
25,1,2010,29.54125,-28.79125,SABAP2,gbifdata,1,0.888796014
25,1,2010,29.62458,-28.87458,SABAP2,gbifdata,1,0.860852532
25,1,2010,30.12458,-29.62458,SABAP2,gbifdata,1,0.780669507
25,1,2010,31.71198,-24.13979,EBIRD,gbifdata,1,0.727953705
18,6,2010,25.9368,-30.5747,SABAP2,gbifdata,0,0.998538674
18,6,2010,29.5631,-25.1077,SABAP2,gbifdata,0,0.945555377
18,6,2010,22.95792,-31.95792,SABAP2,gbifdata,1,0.992904218
18,6,2010,23.54125,-32.20792,SABAP2,gbifdata,1,0.994718351
18,6,2010,31.436,-25.0876,SABAP2,gbifdata,0,0.748063012
24,5,2010,26.6559,-27.8996,SABAP2,gbifdata,0,0.994990087
24,5,2010,25.1447,-25.272,SABAP2,gbifdata,0,0.983989712
24,5,2010,23.989,-20.9323,EBIRD,gbifdata,0,0.988828163
24,5,2010,30.0127,-28.7122,SABAP2,gbifdata,0,0.971998071
24,5,2010,27.12458,-30.29125,SABAP2,gbifdata,1,0.997990677
24,5,2010,27.20792,-30.20792,SABAP2,gbifdata,1,0.998392541
24,5,2010,28.62458,-26.54125,SABAP2,gbifdata,1,0.689479183
24,5,2010,30.5136,-25.0414,SABAP2,gbifdata,0,0.863512152
24,5,2010,28.0214,-25.2118,SABAP2,gbifdata,0,0.762610513
24,5,2010,27.4982,-22.6584,SABAP2,gbifdata,0,0.996865456
10,7,2010,25.5081,-24.3344,SABAP2,gbifdata,0,0.968694744
10,7,2010,21.70792,-33.62458,SABAP2,gbifdata,1,0.963159974
10,7,2010,22.87458,-33.12458,SABAP2,gbifdata,1,0.992444945
10,7,2010,21.3801,-33.6314,SABAP2,gbifdata,0,0.971162193
10,7,2010,28.8536,-27.621,SABAP2,gbifdata,0,0.990274875
10,7,2010,26.2526,-26.9248,SABAP2,gbifdata,0,0.993570166
10,7,2010,16.8822,-17.3719,EBIRD,gbifdata,0,1
12,3,2010,25.5539,-27.3375,SABAP2,gbifdata,0,0.9896051
12,3,2010,28.108,-26.8043,SABAP2,gbifdata,0,0.775103199
12,3,2010,25.54125,-26.54125,SABAP2,gbifdata,1,0.986079408
12,3,2010,25.79125,-30.37458,SABAP2,gbifdata,1,0.997186947
12,3,2010,26.70792,-30.70792,SABAP2,gbifdata,1,0.994154695
12,3,2010,27.62458,-27.79125,SABAP2,gbifdata,1,0.993463001
12,3,2010,21.6864,-32.7259,SABAP2,gbifdata,0,0.991319724
12,3,2010,26.7723,-32.8382,SABAP2,gbifdata,0,0.986585027
12,3,2010,23.6828,-32.0637,SABAP2,gbifdata,0,0.994735573
12,3,2010,29.5668,-29.7508,EBIRD,gbifdata,1,0.854130445
12,7,2010,26.6234,-27.5113,SABAP2,gbifdata,0,0.995552697
12,7,2010,28.37,-30.9191,SABAP2,gbifdata,0,0.999389166
12,7,2010,21.2911,-33.9192,SABAP2,gbifdata,0,0.943167401
12,7,2010,24.9822,-32.6562,SABAP2,gbifdata,0,0.992766436
12,7,2010,29.2166,-27.4164,SABAP2,gbifdata,0,0.947650426
20,2,2010,26.9338,-27.0503,SABAP2,gbifdata,0,0.984290746
20,2,2010,30.8363,-26.4991,SABAP2,gbifdata,0,0.950527375
20,2,2010,20.20792,-34.04125,SABAP2,gbifdata,1,0.931187381
20,2,2010,22.20792,-33.79125,SABAP2,gbifdata,1,0.957680003
20,2,2010,22.29125,-33.79125,SABAP2,gbifdata,1,0.954701816
20,2,2010,24.87458,-27.79125,SABAP2,gbifdata,1,0.980182334
20,2,2010,27.20792,-30.79125,SABAP2,gbifdata,1,0.996656486
20,2,2010,27.37458,-28.45792,SABAP2,gbifdata,1,0.996075121
20,2,2010,28.45792,-28.04125,SABAP2,gbifdata,1,0.987564115
20,2,2010,28.79125,-26.95792,SABAP2,gbifdata,1,0.843433532
20,2,2010,28.87458,-26.70792,SABAP2,gbifdata,1,0.81826073
20,2,2010,29.54125,-28.95792,SABAP2,gbifdata,1,0.913746456
20,2,2010,29.79125,-27.79125,SABAP2,gbifdata,1,0.92884316
20,2,2010,30.29125,-22.45792,SABAP2,gbifdata,1,0.900030686
20,2,2010,30.62458,-28.70792,SABAP2,gbifdata,1,0.949394277
20,2,2010,27.9688,-27.071,SABAP2,gbifdata,0,0.804094679
20,2,2010,31.31401,-23.27465,EBIRD,gbifdata,1,0.728660987
20,2,2010,26.1321,-32.3234,SABAP2,gbifdata,0,0.992766436
20,2,2010,27.7045,-27.4401,SABAP2,gbifdata,0,0.955232278
8,8,2010,19.8563,-32.749,SABAP2,gbifdata,0,0.927905481
8,8,2010,27.5293,-25.8299,SABAP2,gbifdata,0,0.623036329
25,8,2010,23.738,-28.3284,SABAP2,gbifdata,0,0.973416653
25,8,2010,25.0642,-28.5557,SABAP2,gbifdata,0,0.963306108
11,8,2010,26.7965,-27.5436,SABAP2,gbifdata,0,0.99272625
11,8,2010,23.0218,-28.2462,SABAP2,gbifdata,0,0.992686063
13,8,2010,28.909,-29.7346,SABAP2,gbifdata,0,0.923886835
13,8,2010,28.6287,-27.6329,SABAP2,gbifdata,0,0.989712265
13,8,2010,21.7386,-27.5952,SABAP2,gbifdata,0,0.97819214
2,2,2010,22.1733,-21.1883,EBIRD,gbifdata,0,0.99738788
2,2,2010,23.9005,-27.9626,SABAP2,gbifdata,0,0.9919828
2,2,2010,26.6371,-27.4368,SABAP2,gbifdata,0,0.985479291
2,2,2010,25.8717,-28.4452,SABAP2,gbifdata,0,0.983885227
2,2,2010,28.2395,-28.562,SABAP2,gbifdata,0,0.988506671
2,2,2010,33.3249,-24.3161,SABAP2,gbifdata,0,0.999357017
2,2,2010,21.7371,-32.9572,SABAP2,gbifdata,0,0.987333226
2,2,2010,27.87458,-24.87458,SABAP2,gbifdata,1,0.781200129
2,2,2010,28.29125,-28.29125,SABAP2,gbifdata,1,0.990006965
2,2,2010,29.04125,-25.70792,SABAP2,gbifdata,1,0.601205594
2,2,2010,29.12458,-25.70792,SABAP2,gbifdata,1,0.631891979
2,2,2010,29.54125,-29.79125,SABAP2,gbifdata,1,0.863307571
2,2,2010,30.04125,-29.95792,SABAP2,gbifdata,1,0.85760389
2,2,2010,28.4417,-26.1848,SABAP2,gbifdata,0,0.490757113
15,3,2010,31.3578,-27.7816,SABAP2,gbifdata,0,0.914274232
15,3,2010,22.87458,-32.20792,SABAP2,gbifdata,1,0.994836039
15,3,2010,25.62458,-25.87458,SABAP2,gbifdata,1,0.98738145
15,3,2010,27.95792,-28.29125,SABAP2,gbifdata,1,0.993307127
15,3,2010,30.04125,-29.70792,SABAP2,gbifdata,1,0.776788298
15,3,2010,30.29125,-28.20792,SABAP2,gbifdata,1,0.970245941
15,3,2010,30.37458,-28.12458,SABAP2,gbifdata,1,0.982157209
15,3,2010,25.2788,-26.1209,SABAP2,gbifdata,0,0.983098714
15,3,2010,27.2287,-26.3949,SABAP2,gbifdata,0,0.833962868
15,3,2010,24.3859,-27.3906,SABAP2,gbifdata,0,0.998810481
15,3,2010,32.9458,-22.6206,SABAP2,gbifdata,0,1
15,3,2010,31.2806,-22.0483,SABAP2,gbifdata,0,0.908160537
15,3,2010,29.9278,-25.9488,SABAP2,gbifdata,0,0.96462252
15,3,2010,27.0331,-30.8917,SABAP2,gbifdata,0,0.995052599
15,3,2010,26.4145,-26.8091,SABAP2,gbifdata,0,0.979556052
15,3,2010,30.4295,-25.6364,SABAP2,gbifdata,0,0.922970584
15,3,2010,32.2525,-27.3588,SABAP2,gbifdata,0,0.784220543
15,3,2010,26.3859,-30.2955,SABAP2,gbifdata,0,0.995586795
30,10,2010,29.2843,-27.2985,SABAP2,gbifdata,0,0.785578364
30,10,2010,28.9485,-23.5592,SABAP2,gbifdata,0,0.915656647
30,10,2010,29.826,-24.4063,SABAP2,gbifdata,0,0.832488185
30,10,2010,30.572,-21.1167,Observations,gbifdata,0,0.992083266
30,10,2010,29.0654,-25.9675,SABAP2,gbifdata,0,0.618624337
10,2,2010,24.20792,-32.20792,SABAP2,gbifdata,1,0.993875583
10,2,2010,26.04125,-28.87458,SABAP2,gbifdata,1,0.984654953
10,2,2010,26.20792,-28.95792,SABAP2,gbifdata,1,0.983376194
10,2,2010,26.70792,-30.70792,SABAP2,gbifdata,1,0.997428066
10,2,2010,27.79125,-26.87458,SABAP2,gbifdata,1,0.815878958
10,2,2010,27.87458,-28.45792,SABAP2,gbifdata,1,0.990837486
10,2,2010,27.95792,-28.45792,SABAP2,gbifdata,1,0.991670442
10,2,2010,27.95792,-28.29125,SABAP2,gbifdata,1,0.99008198
10,2,2010,28.04125,-27.95792,SABAP2,gbifdata,1,0.986484983
10,2,2010,29.95792,-27.70792,SABAP2,gbifdata,1,0.919337727
10,2,2010,31.20792,-22.95792,SABAP2,gbifdata,1,0.729859347
10,2,2010,31.20792,-22.45792,SABAP2,gbifdata,1,0.772866099
10,2,2010,31.29125,-22.45792,SABAP2,gbifdata,1,0.772866099
10,2,2010,31.62458,-23.87458,SABAP2,gbifdata,1,0.532695708
10,2,2010,31.79125,-24.12458,SABAP2,gbifdata,1,0.492645877
10,2,2010,31.87458,-24.37458,SABAP2,gbifdata,1,0.327037454
10,2,2010,31.87458,-24.29125,SABAP2,gbifdata,1,0.393385308
10,2,2010,31.87458,-24.20792,SABAP2,gbifdata,1,0.420350426
10,2,2010,29.2387,-25.4033,SABAP2,gbifdata,0,0.738948722
10,2,2010,25.4356,-18.1166,EBIRD,gbifdata,0,0.69014226
10,2,2010,26.129,-23.8862,SABAP2,gbifdata,0,0.981460649
10,2,2010,31.8857,-22.2243,SABAP2,gbifdata,0,0.884584472
10,2,2010,24.9068,-25.4814,SABAP2,gbifdata,0,0.995177624
10,2,2010,24.5647,-26.8775,SABAP2,gbifdata,0,0.992632482
10,2,2010,27.9158,-32.7796,SABAP2,gbifdata,0,0.988968815
10,2,2010,24.2211,-26.8771,SABAP2,gbifdata,0,0.999919627
3,12,2010,28.2021,-27.809,SABAP2,gbifdata,0,0.957067465
3,12,2010,30.9612,-25.7068,SABAP2,gbifdata,0,0.638107539
4,6,2010,21.3457,-21.3662,EBIRD,gbifdata,0,0.995177624
4,6,2010,22.203,-31.9983,SABAP2,gbifdata,0,0.994695387
4,6,2010,26.167,-27.905,SABAP2,gbifdata,0,0.991199164
4,6,2010,30.9252,-26.8495,SABAP2,gbifdata,0,0.977447356
4,6,2010,19.3019,-22.1369,SABAP2,gbifdata,0,0.99477576
4,6,2010,23.8142,-28.6753,SABAP2,gbifdata,0,0.989926592
4,6,2010,23.95792,-26.70792,SABAP2,gbifdata,1,0.998472914
4,6,2010,24.04125,-26.70792,SABAP2,gbifdata,1,0.996050244
4,6,2010,25.04125,-27.37458,SABAP2,gbifdata,1,0.988667417
4,6,2010,25.04125,-27.29125,SABAP2,gbifdata,1,0.989487221
4,6,2010,25.29125,-27.37458,SABAP2,gbifdata,1,0.988192485
4,6,2010,25.29125,-27.29125,SABAP2,gbifdata,1,0.988134033
4,6,2010,25.62458,-27.37458,SABAP2,gbifdata,1,0.990154316
4,6,2010,25.62458,-27.29125,SABAP2,gbifdata,1,0.988801371
26,1,2010,29.6103,-22.8121,SABAP2,gbifdata,0,0.95805872
26,1,2010,25.2243,-26.4533,SABAP2,gbifdata,0,0.992021161
26,1,2010,23.45792,-32.04125,SABAP2,gbifdata,1,0.975373734
26,1,2010,23.54125,-32.20792,SABAP2,gbifdata,1,0.993445141
26,1,2010,26.70792,-30.70792,SABAP2,gbifdata,1,0.985259605
26,1,2010,29.62458,-28.70792,SABAP2,gbifdata,1,0.938579007
26,1,2010,31.12458,-29.62458,SABAP2,gbifdata,1,0.827930558
26,1,2010,31.20792,-22.45792,SABAP2,gbifdata,1,0.830020254
26,1,2010,31.54125,-23.79125,SABAP2,gbifdata,1,0.715765633
26,1,2010,31.87458,-27.29125,SABAP2,gbifdata,1,0.760555698
26,1,2010,31.95792,-27.29125,SABAP2,gbifdata,1,0.742894229
5,2,2010,23.7185,-32.2805,SABAP2,gbifdata,0,0.990165276
5,2,2010,28.9317,-29.2343,SABAP2,gbifdata,0,0.898408616
5,2,2010,25.7481,-31.0714,SABAP2,gbifdata,0,0.99862473
5,2,2010,27.4877,-29.8762,SABAP2,gbifdata,0,0.995438836
5,2,2010,32.6725,-22.8074,SABAP2,gbifdata,0,0.999678508
5,2,2010,28.0634,-29.3161,SABAP2,gbifdata,0,0.990073943
5,2,2010,17.4371,-19.6727,SABAP2,gbifdata,0,0.994277447
5,2,2010,24.7848,-31.1406,SABAP2,gbifdata,0,0.998617586
5,2,2010,26.70792,-30.70792,SABAP2,gbifdata,1,0.997428066
5,2,2010,27.62458,-27.95792,SABAP2,gbifdata,1,0.986671489
5,2,2010,28.20792,-28.62458,SABAP2,gbifdata,1,0.989083895
5,2,2010,28.29125,-28.54125,SABAP2,gbifdata,1,0.989522292
5,2,2010,29.45792,-25.79125,SABAP2,gbifdata,1,0.781341746
5,2,2010,30.20792,-23.04125,SABAP2,gbifdata,1,0.897751021
5,2,2010,30.95792,-22.70792,SABAP2,gbifdata,1,0.797085195
5,2,2010,31.04125,-22.70792,SABAP2,gbifdata,1,0.797085195
5,2,2010,31.12458,-22.70792,SABAP2,gbifdata,1,0.797085195
5,2,2010,31.20792,-22.95792,SABAP2,gbifdata,1,0.729859347
5,2,2010,31.20792,-22.87458,SABAP2,gbifdata,1,0.729859347
5,2,2010,31.20792,-22.79125,SABAP2,gbifdata,1,0.797067353
5,2,2010,31.45792,-25.37458,SABAP2,gbifdata,1,0.615962064
5,2,2010,31.54125,-24.45792,SABAP2,gbifdata,1,0.380149333
5,2,2010,31.62458,-24.54125,SABAP2,gbifdata,1,0.319176981
5,2,2010,31.62458,-24.37458,SABAP2,gbifdata,1,0.327037454
5,2,2010,31.70792,-24.04125,SABAP2,gbifdata,1,0.532695708
5,2,2010,31.79125,-28.20792,SABAP2,gbifdata,1,0.761118309
5,2,2010,31.79125,-24.37458,SABAP2,gbifdata,1,0.327037454
21,2,2010,22.4188,-31.6308,SABAP2,gbifdata,0,0.946578798
21,2,2010,29.0205,-27.4882,SABAP2,gbifdata,0,0.981382704
21,2,2010,21.95792,-32.79125,SABAP2,gbifdata,1,0.979890693
21,2,2010,26.04125,-28.70792,SABAP2,gbifdata,1,0.980115737
21,2,2010,26.12458,-28.70792,SABAP2,gbifdata,1,0.981894165
21,2,2010,27.45792,-28.54125,SABAP2,gbifdata,1,0.99572416
21,2,2010,27.54125,-28.54125,SABAP2,gbifdata,1,0.990618286
21,2,2010,28.04125,-25.20792,SABAP2,gbifdata,1,0.622006108
21,2,2010,28.29125,-25.87458,SABAP2,gbifdata,1,0.456210095
21,2,2010,28.29125,-25.04125,SABAP2,gbifdata,1,0.666867545
21,2,2010,29.54125,-29.04125,SABAP2,gbifdata,1,0.906592043
21,2,2010,29.54125,-27.45792,SABAP2,gbifdata,1,0.936023147
21,2,2010,29.62458,-27.79125,SABAP2,gbifdata,1,0.930999839
21,2,2010,30.04125,-29.62458,SABAP2,gbifdata,1,0.804356213
21,2,2010,30.04125,-24.29125,SABAP2,gbifdata,1,0.869503585
21,2,2010,32.1855,-23.9361,SABAP2,gbifdata,0,0.474468253
17,2,2010,27.1568,-29.3316,SABAP2,gbifdata,0,0.984903284
17,2,2010,24.20792,-28.54125,SABAP2,gbifdata,1,0.974941505
17,2,2010,25.54125,-26.54125,SABAP2,gbifdata,1,0.981393667
17,2,2010,27.29125,-26.54125,SABAP2,gbifdata,1,0.822295451
17,2,2010,27.87458,-26.79125,SABAP2,gbifdata,1,0.718024916
17,2,2010,29.29125,-23.54125,SABAP2,gbifdata,1,0.944904356
17,2,2010,31.54125,-23.87458,SABAP2,gbifdata,1,0.574403472
17,2,2010,28.1768,-26.4618,SABAP2,gbifdata,0,0.586266999
17,2,2010,24.4059,-30.1528,SABAP2,gbifdata,0,0.999718695
17,2,2010,30.3253,-20.7526,SABAP2,gbifdata,0,0.998553287
17,2,2010,31.2246,-28.492,SABAP2,gbifdata,0,0.948052291
21,6,2010,26.7018,-27.7662,SABAP2,gbifdata,0,0.993877044
21,6,2010,26.3135,-27.9242,SABAP2,gbifdata,0,0.991199164
21,6,2010,31.1091,-27.5245,SABAP2,gbifdata,0,0.860928034
21,6,2010,27.3613,-27.075,SABAP2,gbifdata,0,0.949271291
21,6,2010,25.2355,-29.5316,SABAP2,gbifdata,0,0.98601511
21,6,2010,24.8017,-26.1683,SABAP2,gbifdata,0,0.989812731
1,2,2010,24.6753,-30.2286,SABAP2,gbifdata,0,0.997789744
1,2,2010,26.015,-29.1371,SABAP2,gbifdata,0,0.979344157
1,2,2010,26.3956,-29.1846,SABAP2,gbifdata,0,0.980453303
1,2,2010,27.37458,-23.70792,SABAP2,gbifdata,1,0.982621588
1,2,2010,27.95792,-24.87458,SABAP2,gbifdata,1,0.763221347
1,2,2010,29.37458,-23.95792,SABAP2,gbifdata,1,0.946873493
1,2,2010,29.37458,-23.87458,SABAP2,gbifdata,1,0.949340331
1,2,2010,29.95792,-27.70792,SABAP2,gbifdata,1,0.919337727
1,2,2010,25.8986,-28.4008,SABAP2,gbifdata,0,0.985112461
1,2,2010,27.4057,-26.6252,EBIRD,gbifdata,0,0.788651342
11,2,2010,29.5211,-25.9225,SABAP2,gbifdata,0,0.89631892
11,2,2010,28.79125,-27.70792,SABAP2,gbifdata,1,0.989186187
11,2,2010,29.12458,-26.04125,SABAP2,gbifdata,1,0.717288217
11,2,2010,30.37458,-29.62458,SABAP2,gbifdata,1,0.824770937
11,2,2010,31.20792,-22.37458,SABAP2,gbifdata,1,0.772866099
11,2,2010,31.37458,-23.12458,SABAP2,gbifdata,1,0.699315866
11,2,2010,31.37458,-23.04125,SABAP2,gbifdata,1,0.716251407
11,2,2010,31.45792,-23.12458,SABAP2,gbifdata,1,0.662875743
11,2,2010,31.54125,-23.87458,SABAP2,gbifdata,1,0.574403472
11,2,2010,31.54125,-23.20792,SABAP2,gbifdata,1,0.662875743
11,2,2010,31.62458,-23.87458,SABAP2,gbifdata,1,0.532695708
11,2,2010,24.3674,-29.1275,SABAP2,gbifdata,0,0.971829288
11,2,2010,28.7496,-28.1881,SABAP2,gbifdata,0,0.983336007
11,2,2010,29.1618,-30.4365,SABAP2,gbifdata,0,0.938980871
26,6,2010,26.4752,-26.3152,SABAP2,gbifdata,0,0.988828163
26,6,2010,30.8477,-28.8434,SABAP2,gbifdata,0,0.852703215
26,6,2010,25.1381,-30.0585,SABAP2,gbifdata,0,0.998246409
26,6,2010,22.62458,-33.45792,SABAP2,gbifdata,1,0.973101865
26,6,2010,25.70792,-33.70792,SABAP2,gbifdata,1,0.941240074
26,6,2010,25.87458,-33.45792,SABAP2,gbifdata,1,0.947770985
26,6,2010,30.0249,-28.0119,SABAP2,gbifdata,0,0.968670632
28,1,2010,29.6677,-23.582,SABAP2,gbifdata,0,0.927459781
28,1,2010,25.87458,-26.95792,SABAP2,gbifdata,1,0.982305594
28,1,2010,28.79125,-22.70792,SABAP2,gbifdata,1,0.963607137
28,1,2010,31.04125,-22.70792,SABAP2,gbifdata,1,0.826519531
28,1,2010,31.12458,-29.62458,SABAP2,gbifdata,1,0.827930558
28,1,2010,31.12458,-24.37458,SABAP2,gbifdata,1,0.602930879
28,1,2010,31.20792,-22.45792,SABAP2,gbifdata,1,0.830020254
28,1,2010,31.70792,-24.37458,SABAP2,gbifdata,1,0.506013342
28,1,2010,31.79125,-24.37458,SABAP2,gbifdata,1,0.506013342
28,1,2010,32.37458,-27.62458,SABAP2,gbifdata,1,0.450068317
28,1,2010,14.8328,-19.227,SABAP2,gbifdata,0,0.983957563
29,1,2010,28.7338,-25.4684,SABAP2,gbifdata,0,0.421837325
29,1,2010,25.79125,-29.12458,SABAP2,gbifdata,1,0.936651519
29,1,2010,28.37458,-24.87458,SABAP2,gbifdata,1,0.609177303
29,1,2010,31.79125,-24.37458,SABAP2,gbifdata,1,0.506013342
29,1,2010,31.79125,-24.29125,SABAP2,gbifdata,1,0.69853014
29,1,2010,32.12458,-27.70792,SABAP2,gbifdata,1,0.512654236
29,1,2010,32.20792,-27.62458,SABAP2,gbifdata,1,0.559652789
29,1,2010,27.9939,-29.4153,SABAP2,gbifdata,0,0.976940283
10,5,2010,28.04125,-26.37458,SABAP2,gbifdata,1,0.673587044
10,5,2010,28.29125,-28.29125,SABAP2,gbifdata,1,0.986468121
10,5,2010,28.7615,-27.497,SABAP2,gbifdata,0,0.978714564
10,5,2010,30.9856,-29.2232,SABAP2,gbifdata,0,0.882260971
10,5,2010,22.0118,-30.5471,SABAP2,gbifdata,0,0.996624337
10,5,2010,26.6161,-26.7809,SABAP2,gbifdata,0,0.981704195
10,5,2010,26.0612,-28.7003,SABAP2,gbifdata,0,0.994759685
10,5,2010,26.4697,-27.5799,SABAP2,gbifdata,0,0.99135991
10,5,2010,28.0358,-28.9086,SABAP2,gbifdata,0,0.983996849
10,6,2010,26.70792,-30.70792,SABAP2,gbifdata,1,0.998999804
10,6,2010,23.6909,-26.1261,SABAP2,gbifdata,0,0.99795049
10,6,2010,24.9386,-25.0827,SABAP2,gbifdata,0,0.998714033
10,6,2010,29.1188,-26.2086,SABAP2,gbifdata,0,0.82480164
10,6,2010,24.9295,-30.6527,SABAP2,gbifdata,0,0.991534051
24,9,2010,20.0866,-34.3926,SABAP2,gbifdata,0,0.779263784
22,5,2010,22.5562,-31.6334,SABAP2,gbifdata,0,0.980228259
22,5,2010,32.0346,-28.1704,SABAP2,gbifdata,0,0.873064347
22,5,2010,26.8112,-30.7327,SABAP2,gbifdata,0,0.997251246
22,5,2010,25.3213,-27.8075,SABAP2,gbifdata,0,0.998513101
22,5,2010,28.1127,-28.384,SABAP2,gbifdata,0,0.985114933
22,5,2010,32.3797,-27.2375,SABAP2,gbifdata,0,0.891871612
22,5,2010,22.37458,-33.62458,SABAP2,gbifdata,1,0.930593506
22,5,2010,22.54125,-33.62458,SABAP2,gbifdata,1,0.942657563
22,5,2010,24.29125,-29.20792,SABAP2,gbifdata,1,0.996785083
22,5,2010,24.29125,-28.62458,SABAP2,gbifdata,1,0.996897605
22,5,2010,24.37458,-33.29125,SABAP2,gbifdata,1,0.997280715
22,5,2010,26.12458,-29.12458,SABAP2,gbifdata,1,0.99596674
22,5,2010,26.12458,-28.79125,SABAP2,gbifdata,1,0.995579489
22,5,2010,26.62458,-30.70792,SABAP2,gbifdata,1,0.997749558
22,5,2010,26.79125,-30.62458,SABAP2,gbifdata,1,0.997325774
22,5,2010,27.79125,-26.87458,SABAP2,gbifdata,1,0.814432246
22,5,2010,27.79125,-26.79125,SABAP2,gbifdata,1,0.783368108
22,5,2010,27.95792,-27.87458,SABAP2,gbifdata,1,0.994549254
22,5,2010,28.62458,-26.62458,SABAP2,gbifdata,1,0.76839447
22,5,2010,28.70792,-26.62458,SABAP2,gbifdata,1,0.786355409
22,5,2010,27.9084,-25.8402,SABAP2,gbifdata,0,0.586956277
22,5,2010,26.2448,-27.3193,SABAP2,gbifdata,0,0.993570166
22,5,2010,33.1763,-22.4812,SABAP2,gbifdata,0,1
22,5,2010,27.3801,-27.6535,SABAP2,gbifdata,0,0.993521942
22,5,2010,21.1826,-34.2002,SABAP2,gbifdata,0,0.972583893
9,11,2010,30.9833,-24.4668,EBIRD,gbifdata,0,0.375502331
9,11,2010,28.3991,-22.5196,SABAP2,gbifdata,0,0.969518566
9,11,2010,27.0697,-32.9525,SABAP2,gbifdata,0,0.971990034
20,10,2010,28.4568,-26.3869,SABAP2,gbifdata,0,0.364780582
20,10,2010,26.9402,-26.3131,SABAP2,gbifdata,0,0.96289693
20,11,2010,29.022,-25.8001,SABAP2,gbifdata,0,0.415352676
20,11,2010,18.6244,-28.9559,SABAP2,gbifdata,0,0.965761132
20,11,2010,30.2548,-25.5984,SABAP2,gbifdata,0,0.801858865
20,11,2010,25.2081,-28.3848,SABAP2,gbifdata,0,0.96351069
20,11,2010,25.2065,-27.6523,SABAP2,gbifdata,0,0.993058701
4,5,2010,30.2276,-24.3892,SABAP2,gbifdata,0,0.944448915
4,5,2010,26.9521,-25.6329,SABAP2,gbifdata,0,0.92972191
4,5,2010,30.8511,-28.8516,SABAP2,gbifdata,0,0.900992911
